"id","species","scientific","group","groupcode","raritycode","pelagic","shorebird","passerine","1.1","1.2","1.3","1.4","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4","4.1","4.2","4.3","4.4","5.1","5.2","5.3","5.4","6.1","6.2","6.3","6.4","7.1","7.2","7.3","7.4","8.1","8.2","8.3","8.4","9.1","9.2","9.3","9.4","10.1","10.2","10.3","10.4","11.1","11.2","11.3","11.4","12.1","12.2","12.3","12.4"
61,"Anhinga","Anhinga anhinga","Darters",17,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0015","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,"American White Pelican","Pelecanus erythrorhynchos","Pelicans",18,1,0,0,0,"0.020872865275142316","0.015873015873015872","0.03140096618357488","0.03346456692913386","0.013793103448275862","0.01761006289308176","0.02203116603976357","0.09601873536299765","0.0735632183908046","0.08858267716535433","0.11557788944723618","0.08571428571428572","0.10256410256410256","0.08243727598566308","0.05828220858895705","0.04215456674473068","0.0348314606741573","0.03609022556390978","0.03820598006644518","0.05388272583201268","0.008982035928143712","0.024691358024691357","0.007518796992481203","0.03305785123966942","0.046263345195729534","0.010948905109489052","0.09688581314878893","0.04941860465116279",0.05,"0.013392857142857142","0.01834862385321101","0.05956112852664577","0.052132701421800945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"American Bittern","Botaurus lentiginosus","Herons/Egrets",19,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.003663003663003663","0.007168458781362007","0.003067484662576687","0.01522248243559719","0.011235955056179775","0.0015037593984962407","0.016611295681063124","0.003169572107765452","0.0","0.006172839506172839","0.0","0.0","0.0","0.0","0.0","0.0",0,"0.0","0.0","0.009404388714733543","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Least Bittern","Ixobrychus exilis","Herons/Egrets",19,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0030075187969924814","0.0049833887043189366","0.017432646592709985","0.0","0.0030864197530864196","0.0","0.0027548209366391185","0.0","0.0","0.0034602076124567475","0.005813953488372093",0.015,"0.004464285714285714","0.0","0.0","0.009478672985781991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Great Blue Heron","Ardea herodias","Herons/Egrets",19,1,0,0,0,"0.10436432637571158","0.12433862433862433","0.11594202898550725","0.10433070866141732","0.06206896551724138","0.05786163522012579","0.04836109618484686","0.12412177985948478","0.10574712643678161","0.16338582677165353","0.21608040201005024","0.21768707482993196","0.23443223443223443","0.2867383512544803","0.254601226993865","0.2423887587822014","0.2842696629213483","0.2962406015037594","0.29069767441860467","0.3264659270998415","0.2874251497005988","0.2222222222222222","0.2556390977443609","0.3168044077134986","0.2918149466192171","0.26277372262773724","0.39792387543252594","0.3430232558139535",0.425,"0.34375","0.3577981651376147","0.3542319749216301","0.2938388625592417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Great Egret","Ardea alba","Herons/Egrets",19,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.005025125628140704","0.0163265306122449","0.06043956043956044","0.1057347670250896","0.10736196319018405","0.08665105386416862","0.10337078651685393","0.09924812030075188","0.10132890365448505","0.12836767036450078","0.0718562874251497","0.05246913580246913","0.10150375939849623","0.08264462809917356","0.12099644128113879","0.10218978102189781","0.18339100346020762","0.16569767441860464",0.18,"0.21428571428571427","0.19724770642201836","0.2601880877742947","0.1848341232227488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Snowy Egret","Egretta thula","Herons/Egrets",19,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0013605442176870747","0.005494505494505495","0.014336917562724014","0.019938650306748466","0.02224824355971897","0.024719101123595506","0.016541353383458645","0.013289036544850499","0.020602218700475437","0.017964071856287425","0.018518518518518517","0.015037593984962405","0.03305785123966942","0.010676156583629894","0.0072992700729927005","0.0034602076124567475","0.011627906976744186",0.015,"0.026785714285714284","0.03669724770642202","0.050156739811912224","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,"Little Blue Heron","Egretta caerulea","Herons/Egrets",19,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.005376344086021506","0.0015337423312883436","0.00585480093676815","0.007865168539325843","0.0015","0.009966777408637873","0.00792393026941363","0.005988023952095809","0.0015","0.0037593984962406013","0.01928374655647383","0.0035587188612099642","0.021897810218978103","0.01730103806228374","0.023255813953488372",0.015,"0.04017857142857143","0.027522935779816515","0.06896551724137931","0.018957345971563982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,"Cattle Egret","Bubulcus ibis","Herons/Egrets",19,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.003663003663003663","0.007168458781362007","0.0015337423312883436","0.00234192037470726","0.010112359550561797","0.004511278195488722","0.0033222591362126247","0.003169572107765452","0.0029940119760479044","0.0030864197530864196","0.007518796992481203","0.005509641873278237","0.0","0.0","0.0","0.011627906976744186",0.02,"0.004464285714285714","0.0","0.009404388714733543","0.004739336492890996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,"Green Heron","Butorides virescens","Herons/Egrets",19,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0018315018315018315","0.01971326164874552","0.04294478527607362","0.05737704918032787","0.06292134831460675","0.07368421052631578","0.07142857142857142","0.12519809825673534","0.09580838323353294","0.06172839506172839","0.12406015037593984","0.1046831955922865","0.10676156583629894","0.12043795620437957","0.1522491349480969","0.1569767441860465",0.215,"0.16071428571428573","0.22477064220183487","0.16927899686520376","0.07109004739336493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,"Black-crowned Night-Heron","Nycticorax nycticorax","Herons/Egrets",19,1,0,0,0,"0.0","0.0","0.0","0.001968503937007874","0.010344827586206896","0.005031446540880503","0.0037614185921547557","0.01639344262295082","0.013793103448275862","0.005905511811023622","0.007537688442211055","0.00816326530612245","0.018315018315018316","0.0035842293906810036","0.015337423312883436","0.01405152224824356","0.010112359550561797","0.012030075187969926","0.006644518272425249","0.014263074484944533","0.017964071856287425","0.006172839506172839","0.03007518796992481","0.013774104683195593","0.010676156583629894","0.010948905109489052","0.0034602076124567475","0.00872093023255814",0.005,"0.017857142857142856","0.01834862385321101","0.006269592476489028","0.004739336492890996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,"Yellow-crowned Night-Heron","Nyctanassa violacea","Herons/Egrets",19,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0027210884353741495","0.003663003663003663","0.0035842293906810036","0.010736196319018405","0.01288056206088993","0.01348314606741573","0.016541353383458645","0.0049833887043189366","0.014263074484944533","0.0029940119760479044","0.006172839506172839","0.007518796992481203","0.01652892561983471","0.0071174377224199285","0.014598540145985401","0.010380622837370242","0.01744186046511628",0.02,"0.013392857142857142","0.01834862385321101","0.009404388714733543","0.004739336492890996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,"White Ibis","Eudocimus albus","Ibises",20,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01730103806228374","0.0029069767441860465",0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,"Glossy Ibis","Plegadis falcinellus","Ibises",20,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0011235955056179776","0.0015037593984962407","0.0","0.001584786053882726","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"White-faced Ibis","Plegadis chihi","Ibises",20,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.007668711656441718","0.01288056206088993","0.02359550561797753","0.019548872180451128","0.008305647840531562","0.006339144215530904","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",0.005,"0.0","0.0","0.003134796238244514","0.0015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,"Black Vulture","Coragyps atratus","Vultures",21,1,0,0,0,"0.0056925996204933585","0.007936507936507936","0.0024154589371980675","0.011811023622047244","0.006896551724137931","0.00880503144654088","0.014508328855454057","0.01639344262295082","0.02528735632183908","0.01968503937007874","0.04271356783919598","0.013605442176870748","0.018315018315018316","0.016129032258064516","0.02147239263803681","0.01756440281030445","0.02696629213483146","0.01804511278195489","0.02823920265780731","0.014263074484944533","0.020958083832335328","0.0030864197530864196","0.011278195488721804","0.02203856749311295","0.028469750889679714","0.0036496350364963502","0.010380622837370242","0.0",0.02,"0.013392857142857142","0.022935779816513763","0.006269592476489028","0.004739336492890996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,"Turkey Vulture","Cathartes aura","Vultures",21,1,0,0,0,"0.018975332068311195","0.013227513227513227","0.036231884057971016","0.027559055118110236","0.006896551724137931","0.031446540880503145","0.055346587855991405","0.09601873536299765","0.12183908045977011","0.2106299212598425","0.3316582914572864","0.38095238095238093","0.4230769230769231","0.4910394265232975","0.4723926380368098","0.41569086651053866","0.5022471910112359","0.4195488721804511","0.420265780730897","0.4231378763866878","0.39520958083832336","0.3950617283950617","0.37593984962406013","0.418732782369146","0.43416370106761565","0.34306569343065696","0.42560553633217996","0.3866279069767442",0.415,"0.4732142857142857","0.42660550458715596","0.39184952978056425","0.4028436018957346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,"Osprey","Pandion haliaetus","Ospreys",22,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0027210884353741495","0.01282051282051282","0.025089605734767026","0.03834355828220859","0.03044496487119438","0.016853932584269662","0.004511278195488722","0.006644518272425249","0.004754358161648178","0.0029940119760479044","0.0030864197530864196","0.007518796992481203","0.0015","0.0015","0.0036496350364963502","0.0","0.020348837209302327",0.015,"0.026785714285714284","0.03669724770642202","0.06269592476489028","0.0995260663507109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,"Golden Eagle","Aquila chrysaetos","Raptors",23,1,0,0,0,"0.0018975332068311196","0.0026455026455026454","0.0015","0.0","0.0","0.0","0.0","0.0","0.004597701149425287","0.0","0.0","0.0013605442176870747","0.0","0.0035842293906810036","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,"Mississippi Kite","Ictinia mississippiensis","Raptors",23,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00468384074941452","0.02696629213483146","0.03007518796992481","0.03488372093023256","0.03169572107765452","0.017964071856287425","0.015432098765432098","0.03759398496240601","0.030303030303030304","0.03558718861209965","0.06934306569343066","0.04844290657439446","0.04941860465116279",0.09,"0.14732142857142858","0.05504587155963303","0.08463949843260188","0.037914691943127965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,"Northern Harrier","Circus cyaneus","Raptors",23,1,0,0,0,"0.07590132827324478","0.09788359788359788","0.10144927536231885","0.07086614173228346","0.06551724137931035","0.06037735849056604","0.035464803868887694","0.1288056206088993","0.04597701149425287","0.06692913385826772","0.09798994974874371","0.07891156462585033","0.045787545787545784","0.04659498207885305","0.019938650306748466","0.0117096018735363","0.010112359550561797","0.0030075187969924814","0.0033222591362126247","0.001584786053882726","0.0029940119760479044","0.0","0.0","0.0","0.0","0.0","0.0","0.0",0.0015,"0.004464285714285714","0.013761467889908258","0.009404388714733543","0.018957345971563982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,"Sharp-shinned Hawk","Accipiter striatus","Raptors",23,1,0,0,0,"0.03415559772296015","0.03439153439153439","0.026570048309178744","0.017716535433070866","0.010344827586206896","0.01761006289308176","0.019881783987103708","0.01639344262295082","0.01839080459770115","0.023622047244094488","0.032663316582914576","0.013605442176870748","0.020146520146520148","0.017921146953405017","0.006134969325153374","0.01053864168618267","0.0033707865168539327","0.006015037593984963","0.006644518272425249","0.004754358161648178","0.005988023952095809","0.0","0.007518796992481203","0.0027548209366391185","0.0035587188612099642","0.0","0.0034602076124567475","0.0029069767441860465",0,"0.013392857142857142","0.013761467889908258","0.009404388714733543","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,"Cooper's Hawk","Accipiter cooperii","Raptors",23,1,0,0,0,"0.06451612903225806","0.03968253968253968","0.04830917874396135","0.047244094488188976","0.041379310344827586","0.050314465408805034","0.045137023105857065","0.0351288056206089","0.05057471264367816","0.04330708661417323","0.035175879396984924","0.0653061224489796","0.047619047619047616","0.04838709677419355","0.0598159509202454","0.0468384074941452","0.029213483146067417","0.02706766917293233","0.029900332225913623","0.03486529318541997","0.014970059880239521","0.009259259259259259","0.041353383458646614","0.008264462809917356","0.017793594306049824","0.0364963503649635","0.031141868512110725","0.040697674418604654",0.09,"0.06696428571428571","0.0871559633027523","0.05956112852664577","0.07109004739336493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,"Bald Eagle","Haliaeetus leucocephalus","Raptors",23,1,0,0,0,"0.17267552182163187","0.18518518518518517","0.24154589371980675","0.24606299212598426","0.15172413793103448","0.1320754716981132","0.10800644814615798","0.2505854800936768","0.20689655172413793","0.19094488188976377","0.15829145728643215","0.10204081632653061","0.08608058608058608","0.09498207885304659","0.0705521472392638","0.06323185011709602","0.06853932584269663","0.039097744360902256","0.06976744186046512","0.061806656101426306","0.02694610778443114","0.046296296296296294","0.041353383458646614","0.0440771349862259","0.046263345195729534","0.04744525547445255","0.07958477508650519","0.05232558139534884",0.06,"0.07142857142857142","0.06880733944954129","0.06583072100313479","0.061611374407582936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,"Red-shouldered Hawk","Buteo lineatus","Raptors",23,1,0,0,0,"0.04933586337760911","0.08994708994708994","0.09420289855072464","0.09251968503937008","0.07241379310344828","0.05660377358490566","0.06179473401397098","0.10772833723653395","0.10574712643678161","0.12598425196850394","0.08793969849246232","0.10204081632653061","0.11172161172161173","0.11648745519713262","0.1334355828220859","0.1053864168618267","0.0898876404494382","0.0887218045112782","0.10963455149501661","0.10301109350237718","0.11077844311377245","0.10802469135802469","0.11654135338345864","0.12396694214876033","0.09608540925266904","0.08029197080291971","0.10034602076124567","0.040697674418604654",0.105,"0.11607142857142858","0.06880733944954129","0.0877742946708464","0.061611374407582936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,"Broad-winged Hawk","Buteo platypterus","Raptors",23,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.007326007326007326","0.05197132616487455","0.06288343558282208","0.04800936768149883","0.0696629213483146","0.01804511278195489","0.019933554817275746","0.02694136291600634","0.020958083832335328","0.021604938271604937","0.015037593984962405","0.005509641873278237","0.02491103202846975","0.0","0.020761245674740483","0.00872093023255814",0.01,"0.013392857142857142","0.027522935779816515","0.018808777429467086","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,"Swainson's Hawk","Buteo swainsoni","Raptors",23,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.005494505494505495","0.008960573476702509","0.010736196319018405","0.01990632318501171","0.007865168539325843","0.010526315789473684","0.0016611295681063123","0.004754358161648178","0.011976047904191617","0.0030864197530864196","0.0037593984962406013","0.005509641873278237","0.0071174377224199285","0.0036496350364963502","0.0","0.0",0.01,"0.004464285714285714","0.0","0.006269592476489028","0.009478672985781991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,"Red-tailed Hawk","Buteo jamaicensis","Raptors",23,1,0,0,0,"0.23908918406072105","0.3412698412698413","0.30193236714975846","0.25","0.17586206896551723","0.17735849056603772","0.17141321869962386","0.30210772833723654","0.24367816091954023","0.281496062992126","0.2914572864321608","0.2571428571428571","0.19047619047619047","0.21863799283154123","0.18404907975460122","0.15807962529274006","0.20786516853932585","0.18646616541353384","0.23588039867109634","0.1901743264659271","0.19760479041916168","0.17592592592592593","0.13533834586466165","0.21487603305785125","0.2313167259786477","0.17883211678832117","0.25259515570934254","0.2616279069767442",0.24,"0.1875","0.23394495412844038","0.19435736677115986","0.1990521327014218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,"Ferruginous Hawk","Buteo regalis","Raptors",23,1,0,0,0,"0.0","0.0","0.0","0.001968503937007874","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,"Rough-legged Hawk","Buteo lagopus","Raptors",23,1,0,0,0,"0.003795066413662239","0.0291005291005291","0.007246376811594203","0.021653543307086614","0.010344827586206896","0.010062893081761006","0.010209564750134336","0.0","0.004597701149425287","0.001968503937007874","0.005025125628140704","0.004081632653061225","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,"Virginia Rail","Rallus limicola","Rails",24,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0018315018315018315","0.0","0.0","0.00351288056206089","0.0011235955056179776","0.0030075187969924814","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",0,"0.0","0.0","0.003134796238244514","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,"Sora","Porzana carolina","Rails",24,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0018315018315018315","0.0015","0.004601226993865031","0.00585480093676815","0.016853932584269662","0.02556390977443609","0.018272425249169437","0.012678288431061807","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",0,"0.013392857142857142","0.0045871559633027525","0.018808777429467086","0.023696682464454975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,"Common Gallinule","Gallinula galeata","Rails",24,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0030075187969924814","0.0016611295681063123","0.0","0.0","0.0030864197530864196","0.0","0.0","0.0071174377224199285","0.0","0.010380622837370242","0.0029069767441860465",0.015,"0.008928571428571428","0.0045871559633027525","0.006269592476489028","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"American Coot","Fulica americana","Rails",24,1,0,0,0,"0.04364326375711575","0.06084656084656084","0.026570048309178744","0.03346456692913386","0.03103448275862069","0.012578616352201259","0.01934443847393874","0.05620608899297424","0.06206896551724138","0.13188976377952755","0.1507537688442211","0.15782312925170067","0.21978021978021978","0.2222222222222222","0.1334355828220859","0.09484777517564402","0.0853932584269663","0.039097744360902256","0.04152823920265781","0.028526148969889066","0.0","0.0030864197530864196","0.0037593984962406013","0.0","0.014234875444839857","0.0072992700729927005","0.01384083044982699","0.0029069767441860465",0.02,"0.022321428571428572","0.0045871559633027525","0.006269592476489028","0.0015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,"Sandhill Crane","Grus canadensis","Cranes",27,1,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00234192037470726","0.006896551724137931","0.00984251968503937","0.007537688442211055","0.005442176870748299","0.009157509157509158","0.014336917562724014","0.0015337423312883436","0.00819672131147541","0.016853932584269662","0.007518796992481203","0.008305647840531562","0.011093502377179081","0.0","0.0","0.0","0.0027548209366391185","0.0035587188612099642","0.0","0.010380622837370242","0.005813953488372093",0.01,"0.013392857142857142","0.0045871559633027525","0.0015","0.004739336492890996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,"Black-necked Stilt","Himantopus mexicanus","Stilts/Avocets",31,1,0,1,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0013605442176870747","0.003663003663003663","0.012544802867383513","0.013803680981595092","0.00936768149882904","0.006741573033707865","0.013533834586466165","0.019933554817275746","0.020602218700475437","0.005988023952095809","0.0030864197530864196","0.0037593984962406013","0.0027548209366391185","0.0071174377224199285","0.0","0.0034602076124567475","0.0029069767441860465",0.01,"0.004464285714285714","0.0","0.03134796238244514","0.0015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,"American Avocet","Recurvirostra americana","Stilts/Avocets",31,1,0,1,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.006134969325153374","0.02459016393442623","0.008988764044943821","0.010526315789473684","0.013289036544850499","0.025356576862123614","0.0","0.0","0.0","0.0","0.0","0.0036496350364963502","0.0","0.00872093023255814",0,"0.0","0.0045871559633027525","0.02821316614420063","0.014218009478672985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"Black-bellied Plover","Pluvialis squatarola","Plovers/Lapwings",29,1,0,1,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00117096018735363","0.006741573033707865","0.004511278195488722","0.018272425249169437","0.017432646592709985","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",0,"0.0","0.0015","0.018808777429467086","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,"American Golden-Plover","Pluvialis dominica","Plovers/Lapwings",29,1,0,1,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00936768149882904","0.0","0.00984251968503937","0.032663316582914576","0.029931972789115645","0.0347985347985348","0.03763440860215054","0.013803680981595092","0.00351288056206089","0.008988764044943821","0.0015037593984962407","0.0033222591362126247","0.0","0.0","0.0","0.0","0.0027548209366391185","0.0","0.0","0.0","0.005813953488372093",0.005,"0.0","0.01834862385321101","0.02821316614420063","0.004739336492890996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,"Wilson's Plover","Charadrius wilsonia","Plovers/Lapwings",29,1,0,1,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0011235955056179776","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,"Semipalmated Plover","Charadrius semipalmatus","Plovers/Lapwings",29,1,0,1,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0018315018315018315","0.0017921146953405018","0.0015337423312883436","0.01405152224824356","0.021348314606741574","0.021052631578947368","0.029900332225913623","0.02377179080824089","0.0","0.0","0.0","0.0","0.0","0.0","0.01384083044982699","0.014534883720930232",0.03,"0.026785714285714284","0.03669724770642202","0.06896551724137931","0.03317535545023697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"Killdeer","Charadrius vociferus","Plovers/Lapwings",29,1,0,1,0,"0.018975332068311195","0.021164021164021163","0.016908212560386472","0.01968503937007874","0.013793103448275862","0.007547169811320755","0.02203116603976357","0.20843091334894615","0.09885057471264368","0.2874015748031496","0.3391959798994975","0.3183673469387755","0.24175824175824176","0.24193548387096775","0.18251533742331288","0.1686182669789227","0.18876404494382024","0.18646616541353384","0.21096345514950166","0.29160063391442154","0.25449101796407186","0.18209876543209877","0.22932330827067668","0.22038567493112948","0.2669039145907473","0.23722627737226276","0.32525951557093424","0.311046511627907",0.3,"0.29464285714285715","0.27522935779816515","0.36990595611285265","0.23222748815165878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,"Spotted Sandpiper","Actitis macularius","Sandpiper/Allies",33,1,0,1,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.005376344086021506","0.009202453987730062","0.05035128805620609","0.09887640449438202","0.11278195488721804","0.08471760797342193","0.07448494453248812","0.0029940119760479044","0.0","0.0037593984962406013","0.005509641873278237","0.0035587188612099642","0.029197080291970802","0.058823529411764705","0.07848837209302326",0.1,"0.10714285714285714","0.12844036697247707","0.11598746081504702","0.04265402843601896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,"Solitary Sandpiper","Tringa solitaria","Sandpiper/Allies",33,1,0,1,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0013605442176870747","0.0018315018315018315","0.007168458781362007","0.02607361963190184","0.05035128805620609","0.06404494382022471","0.031578947368421054","0.019933554817275746","0.003169572107765452","0.0","0.0","0.0","0.0","0.010676156583629894","0.021897810218978103","0.05190311418685121","0.06686046511627906",0.095,"0.07142857142857142","0.05963302752293578","0.12225705329153605","0.06635071090047394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,"Greater Yellowlegs","Tringa melanoleuca","Sandpiper/Allies",33,1,0,1,0,"0.0","0.0026455026455026454","0.0024154589371980675","0.0","0.0","0.0","0.0015","0.00702576112412178","0.0022988505747126436","0.007874015748031496","0.04020100502512563","0.0707482993197279","0.06593406593406594","0.0913978494623656","0.07515337423312883","0.06206088992974239","0.07865168539325842","0.055639097744360905","0.03322259136212625","0.020602218700475437","0.0","0.0","0.0","0.0","0.0","0.0","0.006920415224913495","0.01744186046511628",0.02,"0.03125","0.027522935779816515","0.10031347962382445","0.023696682464454975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,"Willet","Tringa semipalmata","Sandpiper/Allies",33,1,0,1,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0015337423312883436","0.0117096018735363","0.02247191011235955","0.004511278195488722","0.006644518272425249","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",0,"0.0","0.0","0.047021943573667714","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,"Lesser Yellowlegs","Tringa flavipes","Sandpiper/Allies",33,1,0,1,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0015","0.00468384074941452","0.0","0.003937007874015748","0.017587939698492462","0.061224489795918366","0.06043956043956044","0.07347670250896057","0.0736196319018405","0.07962529274004684","0.10449438202247191","0.07669172932330827","0.054817275747508304","0.030110935023771792","0.0","0.0","0.0","0.0","0.0035587188612099642","0.0","0.02768166089965398","0.03488372093023256",0.045,"0.049107142857142856","0.09174311926605505","0.14420062695924765","0.02843601895734597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
